2024-04-30 09:03:06.342795 - STARTING PROCESS
2024-04-30 09:03:06.344250 - Choosen model: /Prove/Cerro/models/stable-diffusion-2-inpainting
2024-04-30 09:03:06.345102 - Input Path: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset
2024-04-30 09:03:06.345970 - Output Path: /Prove/Cerro/Out_SIZE_v2
2024-04-30 09:03:06.346819 - Choosen Hardware: cuda
2024-04-30 09:03:10.562293 - ImageManager.__init__ - DEBUG - Input Path: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset - Output Path: /Prove/Cerro/Out_SIZE_v2
2024-04-30 09:03:49.570643 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S3/D02_L4S3C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S3/D02_L4S3C1.HEIC'
2024-04-30 09:03:49.573325 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S3/D02_L4S3C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S3/D02_L4S3C3.HEIC'
2024-04-30 09:03:49.576083 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C1.HEIC'
2024-04-30 09:03:49.578319 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C2.HEIC'
2024-04-30 09:03:49.580422 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C4.MOV'
2024-04-30 09:03:49.582656 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S4/D02_L4S4C3.HEIC'
2024-04-30 09:03:49.585281 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C1.HEIC'
2024-04-30 09:03:49.587481 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C4.MOV'
2024-04-30 09:03:49.589716 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C3.HEIC'
2024-04-30 09:03:49.591958 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L4/S1/D02_L4S1C2.HEIC'
2024-04-30 09:03:49.595406 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C3.HEIC'
2024-04-30 09:03:49.598170 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C1.HEIC'
2024-04-30 09:03:49.600798 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C4.MOV'
2024-04-30 09:03:49.604032 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S2/D02_L2S2C2.HEIC'
2024-04-30 09:03:49.607309 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C4.MOV'
2024-04-30 09:03:49.610018 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C1.HEIC'
2024-04-30 09:03:49.612196 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C3.HEIC'
2024-04-30 09:03:49.614414 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S5/D02_L2S5C2.HEIC'
2024-04-30 09:03:49.617165 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C3.HEIC'
2024-04-30 09:03:49.619372 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C4.MOV'
2024-04-30 09:03:49.621613 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C1.HEIC'
2024-04-30 09:03:49.624323 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S3/D02_L2S3C2.HEIC'
2024-04-30 09:03:49.627109 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C3.HEIC'
2024-04-30 09:03:49.629351 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C2.HEIC'
2024-04-30 09:03:49.631963 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C4.MOV'
2024-04-30 09:03:49.635081 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S4/D02_L2S4C1.HEIC'
2024-04-30 09:03:49.638266 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C4.MOV'
2024-04-30 09:03:49.640447 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C1.HEIC'
2024-04-30 09:03:49.642837 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C2.HEIC'
2024-04-30 09:03:49.645101 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L2/S1/D02_L2S1C3.HEIC'
2024-04-30 09:03:49.648434 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C1.HEIC'
2024-04-30 09:03:49.650738 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C3.HEIC'
2024-04-30 09:03:49.652898 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C4.MOV'
2024-04-30 09:03:49.655734 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S2/D02_L5S2C2.HEIC'
2024-04-30 09:03:49.658443 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C1.HEIC'
2024-04-30 09:03:49.660590 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C4.MOV'
2024-04-30 09:03:49.662800 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C3.HEIC'
2024-04-30 09:03:49.665094 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S5/D02_L5S5C2.HEIC'
2024-04-30 09:03:49.667793 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C1.HEIC'
2024-04-30 09:03:49.670290 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C2.HEIC'
2024-04-30 09:03:49.672557 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S3/D02_L5S3C4.MOV'
2024-04-30 09:03:49.676043 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C2.HEIC'
2024-04-30 09:03:49.678974 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C4.MOV'
2024-04-30 09:03:49.681357 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C3.HEIC'
2024-04-30 09:03:49.683675 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S4/D02_L5S4C1.HEIC'
2024-04-30 09:03:49.686624 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C4.MOV'
2024-04-30 09:03:49.689090 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C3.HEIC'
2024-04-30 09:03:49.691635 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C1.HEIC'
2024-04-30 09:03:49.693998 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L5/S1/D02_L5S1C2.HEIC'
2024-04-30 09:03:49.697539 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C2.HEIC'
2024-04-30 09:03:49.699845 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C3.HEIC'
2024-04-30 09:03:49.702375 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C1.HEIC'
2024-04-30 09:03:49.704741 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S2/D02_L6S2C4.MOV'
2024-04-30 09:03:49.708080 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C4.MOV'
2024-04-30 09:03:49.710366 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C2.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C2.HEIC'
2024-04-30 09:03:49.712523 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C3.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C3.HEIC'
2024-04-30 09:03:49.715141 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C1.HEIC - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S5/D02_L6S5C1.HEIC'
2024-04-30 09:03:49.717892 - ImageManager.is_image - ERROR - Corrupted: /images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S3/D02_L6S3C4.MOV - cannot identify image file '/images/images/forensic_datasets/Container_Datasets/FloreView/Dataset/D02_Apple_iPhoneX/Nat/heic-h265/L6/S3/D02_L6S3C4.MOV'
